,Name,hate
8190,92143.png,0
8191,61892.png,1
8192,14372.png,0
8193,46215.png,0
8194,40297.png,1
8195,25386.png,0
8196,95821.png,1
8197,59623.png,1
8198,53182.png,0
8199,71048.png,0
8200,61873.png,0
8201,64190.png,0
8202,67143.png,0
8203,89756.png,0
8204,95427.png,1
8205,86253.png,0
8206,93186.png,0
8207,23045.png,0
8208,50942.png,0
8209,04152.png,0
8210,40871.png,1
8211,12389.png,1
8212,87190.png,1
8213,17296.png,0
8214,46529.png,0
8215,39156.png,1
8216,91482.png,0
8217,89423.png,0
8218,76143.png,0
8219,26438.png,1
8220,54972.png,0
8221,65712.png,0
8222,84971.png,0
8223,34068.png,0
8224,47920.png,1
8225,46582.png,0
8226,84521.png,1
8227,89367.png,0
8228,98463.png,0
8229,14870.png,0
8230,28973.png,1
8231,53694.png,1
8232,14276.png,1
8233,96471.png,0
8234,52864.png,0
8235,07164.png,0
8236,51046.png,0
8237,54710.png,0
8238,46293.png,0
8239,39504.png,0
8240,75160.png,0
8241,31256.png,1
8242,16093.png,0
8243,45819.png,1
8244,78192.png,1
8245,68094.png,1
8246,52301.png,0
8247,76582.png,0
8248,75163.png,0
8249,20948.png,1
8250,61495.png,0
8251,31096.png,0
8252,07634.png,0
8253,15076.png,0
8254,01546.png,1
8255,74021.png,1
8256,96317.png,0
8257,39470.png,1
8258,96213.png,1
8259,56189.png,0
8260,49856.png,1
8261,92183.png,0
8262,82460.png,0
8263,58129.png,0
8264,27068.png,1
8265,78610.png,1
8266,29608.png,0
8267,19487.png,0
8268,08251.png,1
8269,27905.png,0
8270,15948.png,0
8271,19268.png,1
8272,56741.png,0
8273,59621.png,1
8274,70829.png,0
8275,36248.png,1
8276,52479.png,1
8277,72508.png,0
8278,54927.png,1
8279,81273.png,0
8280,87053.png,0
8281,13095.png,1
8282,31586.png,1
8283,68025.png,1
8284,65179.png,0
8285,23745.png,0
8286,57094.png,0
8287,68913.png,1
8288,83609.png,0
8289,38942.png,0
8290,96325.png,1
8291,59316.png,1
8292,04917.png,0
8293,94325.png,0
8294,92513.png,0
8295,90756.png,0
8296,13428.png,1
8297,26095.png,0
8298,01672.png,0
8299,40815.png,0
8300,60421.png,0
8301,05489.png,0
8302,34768.png,0
8303,24783.png,1
8304,78903.png,1
8305,04726.png,0
8306,25370.png,0
8307,28459.png,0
8308,65392.png,1
8309,28617.png,0
8310,27563.png,1
8311,79864.png,0
8312,85369.png,0
8313,82743.png,0
8314,46528.png,0
8315,23759.png,1
8316,26905.png,1
8317,61285.png,0
8318,58160.png,0
8319,08471.png,1
8320,38790.png,0
8321,34628.png,0
8322,81093.png,0
8323,94017.png,1
8324,65308.png,1
8325,14378.png,0
8326,08761.png,0
8327,25416.png,0
8328,46832.png,0
8329,46829.png,0
8330,51809.png,0
8331,40632.png,0
8332,35948.png,1
8333,60917.png,1
8334,50438.png,1
8335,16254.png,1
8336,46123.png,0
8337,87451.png,0
8338,53108.png,0
8339,81540.png,1
8340,34619.png,0
8341,65024.png,1
8342,90748.png,1
8343,65147.png,0
8344,89034.png,1
8345,73164.png,1
8346,80672.png,0
8347,41623.png,0
8348,10572.png,0
8349,02764.png,0
8350,95763.png,1
8351,06345.png,0
8352,63150.png,0
8353,27901.png,0
8354,09781.png,0
8355,90247.png,1
8356,68503.png,1
8357,10765.png,0
8358,20956.png,0
8359,80649.png,0
8360,13895.png,0
8361,46783.png,1
8362,19503.png,0
8363,65187.png,0
8364,04597.png,0
8365,84236.png,0
8366,81956.png,0
8367,76549.png,0
8368,17280.png,0
8369,03981.png,0
8370,81043.png,0
8371,71236.png,1
8372,14082.png,1
8373,54720.png,0
8374,83476.png,0
8375,45179.png,0
8376,19345.png,0
8377,61380.png,0
8378,19573.png,0
8379,09321.png,0
8380,78913.png,0
8381,42601.png,1
8382,46792.png,0
8383,85324.png,1
8384,47981.png,0
8385,36895.png,0
8386,84596.png,1
8387,36872.png,1
8388,24586.png,0
8389,74520.png,1
8390,48706.png,0
8391,25107.png,1
8392,72084.png,1
8393,29387.png,0
8394,72654.png,1
8395,01483.png,0
8396,96042.png,1
8397,89764.png,0
8398,01823.png,0
8399,50823.png,0
8400,08657.png,1
8401,94650.png,0
8402,87246.png,0
8403,40819.png,1
8404,43051.png,0
8405,25109.png,1
8406,16340.png,0
8407,38756.png,0
8408,31687.png,0
8409,93426.png,0
8410,10584.png,0
8411,02894.png,0
8412,83024.png,1
8413,25079.png,0
8414,16032.png,0
8415,19205.png,0
8416,27948.png,0
8417,52748.png,0
8418,08617.png,1
8419,14523.png,0
8420,53492.png,1
8421,09286.png,0
8422,72018.png,1
8423,24178.png,1
8424,39860.png,0
8425,69307.png,1
8426,64078.png,1
8427,30165.png,0
8428,64207.png,1
8429,69402.png,1
8430,70531.png,1
8431,53187.png,0
8432,37546.png,0
8433,08793.png,1
8434,80365.png,0
8435,15642.png,0
8436,91234.png,1
8437,49607.png,0
8438,75438.png,0
8439,29173.png,0
8440,27950.png,0
8441,86725.png,1
8442,97345.png,0
8443,47159.png,1
8444,19736.png,0
8445,36542.png,1
8446,29137.png,1
8447,92710.png,0
8448,42065.png,0
8449,56749.png,0
8450,60197.png,0
8451,54370.png,0
8452,87620.png,1
8453,17306.png,1
8454,03547.png,0
8455,28431.png,0
8456,28360.png,0
8457,10453.png,1
8458,27568.png,0
8459,19308.png,0
8460,73192.png,0
8461,06714.png,0
8462,47801.png,0
8463,16973.png,0
8464,69804.png,1
8465,91056.png,1
8466,35802.png,1
8467,62578.png,1
8468,24971.png,1
8469,62751.png,0
8470,63159.png,0
8471,34097.png,1
8472,57638.png,1
8473,63941.png,1
8474,25713.png,0
8475,91457.png,0
8476,40321.png,1
8477,73480.png,1
8478,58974.png,0
8479,75269.png,0
8480,15328.png,0
8481,29740.png,0
8482,41208.png,1
8483,45802.png,0
8484,90847.png,0
8485,76824.png,0
8486,74298.png,0
8487,41503.png,0
8488,19362.png,0
8489,72680.png,0
8490,34978.png,0
8491,05976.png,0
8492,97501.png,0
8493,62197.png,0
8494,16934.png,0
8495,37924.png,1
8496,76134.png,0
8497,92437.png,1
8498,15427.png,0
8499,17082.png,1
8500,97023.png,0
8501,61438.png,0
8502,10325.png,0
8503,96730.png,0
8504,85409.png,0
8505,43178.png,1
8506,75461.png,0
8507,21836.png,0
8508,03917.png,0
8509,12657.png,1
8510,89146.png,1
8511,62308.png,0
8512,69380.png,1
8513,61089.png,1
8514,52341.png,0
8515,42876.png,0
8516,24650.png,0
8517,46701.png,0
8518,38271.png,1
8519,97103.png,0
8520,29476.png,1
8521,08469.png,1
8522,43816.png,0
8523,73465.png,0
8524,35041.png,0
8525,62149.png,0
8526,84327.png,1
8527,13476.png,0
8528,17962.png,0
8529,35064.png,0
8530,54608.png,1
8531,21309.png,0
8532,45810.png,1
8533,86257.png,0
8534,57849.png,0
8535,03291.png,1
8536,73421.png,0
8537,86325.png,0
8538,29485.png,0
8539,96230.png,0
8540,83295.png,0
8541,60439.png,0
8542,98751.png,0
8543,35780.png,0
8544,05362.png,0
8545,08297.png,0
8546,92571.png,0
8547,89504.png,1
8548,85930.png,1
8549,45267.png,1
8550,39817.png,0
8551,36025.png,0
8552,21963.png,0
8553,45167.png,0
8554,83504.png,1
8555,16723.png,1
8556,16894.png,0
8557,36957.png,1
8558,28076.png,0
8559,38742.png,1
8560,58706.png,1
8561,21637.png,1
8562,82476.png,0
8563,38215.png,0
8564,70183.png,1
8565,86751.png,0
8566,32106.png,1
8567,50237.png,1
8568,46279.png,0
8569,79406.png,0
8570,09384.png,1
8571,13592.png,0
8572,46953.png,0
8573,17238.png,0
8574,60213.png,1
8575,75629.png,0
8576,32649.png,0
8577,23159.png,0
8578,80537.png,1
8579,71630.png,0
8580,39862.png,0
8581,43218.png,0
8582,29587.png,0
8583,71986.png,0
8584,31095.png,0
8585,27501.png,1
8586,78429.png,0
8587,50462.png,0
8588,80379.png,0
8589,70932.png,1
8590,67802.png,0
8591,83145.png,0
8592,29013.png,0
8593,96120.png,0
8594,13085.png,0
8595,18045.png,1
8596,17025.png,0
8597,30192.png,1
8598,19342.png,1
8599,48705.png,1
8600,46520.png,1
8601,75618.png,0
8602,72369.png,0
8603,25683.png,0
8604,57631.png,1
8605,67148.png,1
8606,51209.png,0
8607,45182.png,1
8608,40758.png,1
8609,29140.png,1
8610,02158.png,1
8611,52018.png,1
8612,07241.png,0
8613,96810.png,0
8614,92140.png,1
8615,80195.png,1
8616,08934.png,1
8617,59342.png,1
8618,74625.png,1
8619,65708.png,0
8620,19203.png,0
8621,03479.png,1
8622,43095.png,0
8623,48715.png,0
8624,61379.png,0
8625,12407.png,0
8626,92385.png,0
8627,03629.png,0
8628,53210.png,0
8629,46173.png,0
8630,13542.png,0
8631,57346.png,0
8632,54670.png,1
8633,45281.png,1
8634,57261.png,0
8635,17643.png,0
8636,52691.png,0
8637,09162.png,0
8638,58196.png,1
8639,46973.png,1
8640,43519.png,0
8641,34985.png,0
8642,31748.png,1
8643,45671.png,1
8644,50764.png,1
8645,97384.png,0
8646,63720.png,0
8647,28175.png,1
8648,93247.png,0
8649,40679.png,0
8650,38590.png,1
8651,67205.png,0
8652,90186.png,0
8653,69125.png,1
8654,72951.png,0
8655,64280.png,0
8656,21605.png,1
8657,91574.png,0
8658,95680.png,0
8659,26375.png,0
8660,08621.png,0
8661,61408.png,0
8662,90285.png,0
8663,14968.png,1
8664,20791.png,0
8665,17439.png,0
8666,24389.png,0
8667,15394.png,0
8668,35967.png,0
8669,58640.png,0
8670,85172.png,1
8671,12648.png,1
8672,46217.png,1
8673,63452.png,1
8674,45837.png,0
8675,13624.png,0
8676,75816.png,0
8677,79182.png,1
8678,91683.png,1
8679,82104.png,1
8680,14589.png,0
8681,81036.png,0
8682,17356.png,0
8683,42597.png,0
8684,84076.png,0
8685,51270.png,0
8686,91372.png,1
8687,93615.png,0
8688,59471.png,0
8689,58609.png,1
8690,26831.png,1
8691,20374.png,1
8692,67398.png,0
8693,30249.png,0
8694,37285.png,1
8695,48651.png,0
8696,61208.png,0
8697,72965.png,0
8698,38129.png,1
8699,06759.png,1
8700,85714.png,0
8701,97361.png,1
8702,37615.png,1
8703,45103.png,0
8704,40265.png,0
8705,54062.png,0
8706,21056.png,0
8707,13607.png,0
8708,58061.png,1
8709,83916.png,0
8710,84926.png,1
8711,14598.png,0
8712,35189.png,0
8713,25341.png,0
8714,75402.png,1
8715,43852.png,0
8716,10398.png,1
8717,42591.png,0
8718,46302.png,0
8719,73620.png,0
8720,34596.png,1
8721,94578.png,0
8722,81257.png,0
8723,35890.png,0
8724,40378.png,1
8725,83701.png,0
8726,21604.png,0
8727,80714.png,0
8728,63057.png,1
8729,59714.png,1
8730,08357.png,0
8731,68329.png,0
8732,35086.png,1
8733,02461.png,0
8734,25483.png,0
8735,06378.png,1
8736,34106.png,0
8737,86974.png,0
8738,83059.png,0
8739,62705.png,1
8740,35964.png,0
8741,42073.png,1
8742,85173.png,0
8743,39785.png,1
8744,32514.png,0
8745,07685.png,1
8746,89025.png,1
8747,84790.png,0
8748,85476.png,0
8749,65804.png,1
8750,76510.png,0
8751,82756.png,1
8752,93764.png,0
8753,49615.png,1
8754,60578.png,1
8755,73581.png,1
8756,58217.png,0
8757,07318.png,0
8758,48320.png,0
8759,17469.png,0
8760,83765.png,0
8761,13856.png,0
8762,80513.png,0
8763,24083.png,1
8764,10675.png,1
8765,98047.png,0
8766,06537.png,0
8767,17086.png,0
8768,70628.png,0
8769,71263.png,1
8770,95467.png,1
8771,85243.png,0
8772,30764.png,0
8773,90864.png,0
8774,34015.png,0
8775,36710.png,0
8776,61950.png,0
8777,54290.png,0
8778,83140.png,0
8779,26153.png,1
8780,76083.png,1
8781,48512.png,0
8782,71568.png,0
8783,61702.png,0
8784,18943.png,0
8785,21950.png,1
8786,10576.png,0
8787,43857.png,0
8788,28063.png,0
8789,48639.png,0
8790,50341.png,0
8791,92085.png,0
8792,74362.png,0
8793,59178.png,0
8794,94176.png,1
8795,27915.png,0
8796,24853.png,0
8797,04273.png,0
8798,67283.png,0
8799,03728.png,0
8800,17894.png,0
8801,85496.png,0
8802,12876.png,0
8803,98367.png,0
8804,25063.png,0
8805,20978.png,0
8806,37295.png,1
8807,30296.png,1
8808,65930.png,0
8809,02456.png,0
8810,39542.png,0
8811,18450.png,0
8812,90274.png,0
8813,86431.png,0
8814,05863.png,0
8815,61723.png,1
8816,50741.png,0
8817,93127.png,0
8818,91024.png,1
8819,83207.png,0
8820,03289.png,0
8821,82647.png,0
8822,02168.png,0
8823,27810.png,1
8824,07236.png,1
8825,60759.png,1
8826,32640.png,0
8827,59701.png,0
8828,26174.png,1
8829,20891.png,0
8830,51469.png,0
8831,25731.png,0
8832,48276.png,1
8833,01975.png,1
8834,17089.png,0
8835,34152.png,1
8836,70432.png,1
8837,39058.png,1
8838,69534.png,0
8839,47368.png,0
8840,15746.png,0
8841,76351.png,0
8842,28659.png,1
8843,92645.png,1
8844,48923.png,0
8845,17208.png,0
8846,05376.png,0
8847,97531.png,1
8848,67352.png,0
8849,50689.png,1
8850,60143.png,0
8851,25498.png,1
8852,47125.png,0
8853,09263.png,0
8854,49850.png,0
8855,92831.png,0
8856,32459.png,0
8857,29357.png,1
8858,59801.png,0
8859,80613.png,0
8860,43152.png,0
8861,72915.png,0
8862,64025.png,0
8863,23059.png,0
8864,14028.png,0
8865,78190.png,0
8866,79185.png,0
8867,95874.png,0
8868,73160.png,1
8869,35084.png,0
8870,42801.png,1
8871,27059.png,1
8872,23790.png,0
8873,46053.png,0
8874,75940.png,0
8875,26579.png,0
8876,56193.png,1
8877,07458.png,1
8878,75602.png,1
8879,30982.png,0
8880,67385.png,1
8881,06791.png,0
8882,52349.png,0
8883,58916.png,0
8884,04321.png,0
8885,10358.png,1
8886,71480.png,1
8887,28491.png,0
8888,41823.png,0
8889,31742.png,0
8890,09284.png,0
8891,01924.png,1
8892,63078.png,1
8893,81249.png,0
8894,17564.png,0
8895,24109.png,0
8896,02384.png,0
8897,19758.png,0
8898,32570.png,0
8899,62057.png,0
8900,57430.png,1
8901,23076.png,1
8902,65429.png,0
8903,78314.png,1
8904,71584.png,0
8905,59840.png,1
8906,58134.png,0
8907,82761.png,1
8908,89063.png,0
8909,49658.png,0
8910,59340.png,0
8911,93512.png,1
8912,20165.png,0
8913,70465.png,1
8914,67913.png,0
8915,19670.png,0
8916,14908.png,1
8917,24576.png,0
8918,67948.png,1
8919,25760.png,0
8920,85269.png,1
8921,20643.png,0
8922,62351.png,0
8923,29354.png,0
8924,95264.png,0
8925,74268.png,1
8926,68745.png,1
8927,91530.png,1
8928,72130.png,0
8929,67394.png,1
8930,92637.png,1
8931,04637.png,0
8932,54210.png,0
8933,16702.png,0
8934,51284.png,0
8935,36892.png,1
8936,96253.png,0
8937,24865.png,0
8938,14079.png,0
8939,82740.png,0
8940,19065.png,0
8941,94158.png,0
8942,28641.png,0
8943,21674.png,1
8944,86795.png,0
8945,64329.png,1
8946,32854.png,0
8947,54831.png,0
8948,93405.png,1
8949,36049.png,0
8950,09148.png,0
8951,70231.png,0
8952,60798.png,1
8953,94230.png,0
8954,49316.png,1
8955,90728.png,1
8956,35970.png,1
8957,49675.png,0
8958,89723.png,1
8959,05874.png,0
8960,50428.png,0
8961,29630.png,0
8962,04623.png,1
8963,25497.png,0
8964,69041.png,0
8965,65289.png,0
8966,31068.png,0
8967,95718.png,0
8968,37860.png,0
8969,80196.png,0
8970,76592.png,1
8971,34521.png,0
8972,73056.png,0
8973,90468.png,1
8974,39706.png,0
8975,92854.png,0
8976,27856.png,1
8977,25179.png,1
8978,39427.png,1
8979,51089.png,1
8980,39214.png,0
8981,98215.png,0
8982,15839.png,0
8983,43087.png,0
8984,36021.png,0
8985,95417.png,0
8986,80967.png,1
8987,05369.png,0
8988,75132.png,0
8989,91284.png,0
8990,94523.png,1
8991,78231.png,0
8992,15720.png,0
8993,17523.png,0
8994,32706.png,0
8995,04379.png,0
8996,94358.png,0
8997,51037.png,0
8998,10786.png,0
8999,61754.png,0
9000,10562.png,1
9001,64708.png,1
9002,27106.png,0
9003,20317.png,1
9004,36294.png,0
9005,70346.png,0
9006,61890.png,0
9007,07354.png,0
9008,06874.png,1
9009,20154.png,1
9010,87541.png,0
9011,28735.png,1
9012,21607.png,0
9013,35062.png,0
9014,45213.png,0
9015,10793.png,0
9016,75934.png,0
9017,96573.png,0
9018,27803.png,0
9019,87523.png,0
9020,54709.png,0
9021,54092.png,0
9022,63029.png,0
9023,92430.png,1
9024,01452.png,0
9025,09368.png,0
9026,58124.png,1
9027,79162.png,0
9028,90417.png,0
9029,28731.png,1
9030,38409.png,0
9031,78405.png,1
9032,24397.png,0
9033,39185.png,0
9034,98754.png,1
9035,48270.png,0
9036,93827.png,0
9037,56108.png,1
9038,98124.png,1
9039,84736.png,0
9040,70284.png,0
9041,32615.png,0
9042,80356.png,0
9043,78532.png,1
9044,48790.png,0
9045,08537.png,1
9046,19320.png,0
9047,50491.png,1
9048,74351.png,0
9049,18946.png,0
9050,70396.png,0
9051,59487.png,1
9052,40796.png,0
9053,12068.png,1
9054,16357.png,1
9055,23968.png,0
9056,25983.png,0
9057,48731.png,0
9058,32974.png,0
9059,06987.png,1
9060,87925.png,0
9061,31782.png,0
9062,72541.png,0
9063,57982.png,1
9064,97314.png,0
9065,20513.png,0
9066,61793.png,1
9067,95263.png,1
9068,30841.png,0
9069,27069.png,1
9070,80174.png,0
9071,96183.png,1
9072,14652.png,0
9073,08649.png,0
9074,53904.png,1
9075,97824.png,0
9076,46509.png,1
9077,69582.png,1
9078,92654.png,0
9079,64839.png,1
9080,06425.png,0
9081,07825.png,0
9082,31690.png,0
9083,50371.png,0
9084,96510.png,0
9085,51496.png,0
9086,08219.png,1
9087,59627.png,0
9088,73082.png,1
9089,27934.png,0
9090,30854.png,0
9091,62457.png,1
9092,92750.png,0
9093,49608.png,0
9094,07851.png,0
9095,31849.png,0
9096,06739.png,0
9097,02165.png,1
9098,64821.png,0
9099,62374.png,0
9100,82730.png,0
9101,60314.png,0
9102,05327.png,0
9103,56248.png,1
9104,53219.png,0
9105,42183.png,1
9106,26950.png,1
9107,24986.png,0
9108,89326.png,0
9109,52964.png,0
9110,17352.png,1
9111,82693.png,1
9112,59143.png,0
9113,73680.png,0
9114,38145.png,1
9115,82156.png,0
9116,98542.png,0
9117,86017.png,0
9118,29041.png,0
9119,34057.png,0
9120,96407.png,0
9121,15983.png,0
9122,50734.png,0
9123,83246.png,1
9124,29150.png,0
9125,56821.png,0
9126,46205.png,0
9127,34250.png,1
9128,34162.png,1
9129,98125.png,1
9130,94586.png,0
9131,25178.png,1
9132,85690.png,0
9133,09713.png,0
9134,21547.png,1
9135,25376.png,0
9136,58210.png,0
9137,48567.png,1
9138,20857.png,0
9139,13675.png,0
9140,54896.png,0
9141,96872.png,0
9142,92705.png,0
9143,81027.png,1
9144,17236.png,1
9145,81792.png,0
9146,51369.png,0
9147,95186.png,0
9148,27534.png,0
9149,98406.png,1
9150,86372.png,0
9151,63798.png,0
9152,70528.png,0
9153,97520.png,0
9154,50938.png,0
9155,04126.png,1
9156,89306.png,0
9157,67194.png,1
9158,12748.png,1
9159,81724.png,0
9160,43279.png,1
9161,82150.png,1
9162,29756.png,0
9163,81026.png,0
9164,29671.png,1
9165,69052.png,0
9166,79832.png,1
9167,98531.png,1
9168,65794.png,0
9169,02974.png,1
9170,70356.png,1
9171,39012.png,1
9172,83704.png,0
9173,16407.png,0
9174,31058.png,1
9175,91027.png,1
9176,45318.png,0
9177,28397.png,0
9178,90483.png,1
9179,49327.png,1
9180,46318.png,0
9181,34582.png,1
9182,53280.png,0
9183,76341.png,0
9184,28437.png,0
9185,32481.png,1
9186,37508.png,0
9187,76415.png,0
9188,82714.png,1
9189,40158.png,1
9190,84021.png,0
9191,65703.png,0
9192,75198.png,0
9193,01472.png,0
9194,97321.png,1
9195,25984.png,1
9196,10236.png,0
9197,10962.png,0
9198,40269.png,0
9199,27360.png,1
9200,90263.png,0
9201,48203.png,0
9202,24051.png,0
9203,98724.png,1
9204,50398.png,0
9205,84176.png,0
9206,25168.png,0
9207,35894.png,1
9208,47612.png,1
9209,29430.png,0
9210,61270.png,1
9211,36254.png,0
9212,26571.png,0
9213,68739.png,1
9214,74053.png,1
9215,01854.png,0
9216,20693.png,1
9217,26407.png,1
9218,14327.png,0
9219,63185.png,1
9220,90257.png,0
9221,87903.png,0
9222,32150.png,1
9223,37609.png,0
9224,87043.png,0
9225,78960.png,0
9226,08176.png,1
9227,23065.png,0
9228,84091.png,0
9229,23106.png,0
9230,04975.png,0
9231,38509.png,0
9232,82165.png,0
9233,36075.png,1
9234,72609.png,0
9235,46853.png,0
9236,34258.png,0
9237,24810.png,1
9238,28039.png,0
9239,62147.png,0
9240,50289.png,0
9241,76342.png,1
9242,01423.png,0
9243,13620.png,1
9244,69427.png,0
9245,06534.png,1
9246,31694.png,0
9247,73248.png,0
9248,48921.png,0
9249,51283.png,0
9250,17305.png,0
9251,52698.png,0
9252,43817.png,0
9253,95726.png,1
9254,89056.png,1
9255,25847.png,1
9256,53849.png,0
9257,90128.png,0
9258,15209.png,1
9259,76914.png,1
9260,65041.png,0
9261,08137.png,0
9262,87230.png,1
9263,60257.png,1
9264,84609.png,0
9265,02814.png,1
9266,28019.png,1
9267,72984.png,1
9268,89142.png,1
9269,59128.png,1
9270,94517.png,0
9271,79140.png,0
9272,14573.png,1
9273,92534.png,0
9274,96023.png,0
9275,19653.png,1
9276,72386.png,1
9277,98530.png,1
9278,38461.png,1
9279,51694.png,1
9280,85096.png,1
9281,78014.png,0
9282,78634.png,1
9283,34598.png,1
9284,05273.png,1
9285,08571.png,1
9286,17928.png,0
9287,47320.png,0
9288,87934.png,1
9289,89076.png,1
9290,40516.png,0
9291,04629.png,0
9292,57912.png,0
9293,06127.png,0
9294,64901.png,1
9295,02657.png,1
9296,75984.png,0
9297,90612.png,0
9298,17268.png,0
9299,02471.png,0
9300,61749.png,0
9301,68950.png,1
9302,18234.png,1
9303,75920.png,0
9304,45978.png,0
9305,05476.png,0
9306,01736.png,0
9307,20159.png,0
9308,24781.png,0
9309,40167.png,0
9310,56723.png,0
9311,75846.png,1
9312,09641.png,0
9313,64198.png,0
9314,59238.png,1
9315,91286.png,0
9316,38741.png,1
9317,01467.png,1
9318,25716.png,1
9319,17358.png,1
9320,36185.png,1
9321,42376.png,0
9322,71834.png,0
9323,15920.png,0
9324,16035.png,1
9325,80193.png,0
9326,70385.png,0
9327,42187.png,0
9328,74502.png,0
9329,54691.png,0
9330,87146.png,0
9331,91584.png,0
9332,86039.png,0
9333,74608.png,1
9334,47098.png,0
9335,08317.png,1
9336,29380.png,1
9337,75498.png,1
9338,34091.png,1
9339,73619.png,1
9340,35408.png,1
9341,70649.png,1
9342,81972.png,0
9343,96083.png,0
9344,29684.png,1
9345,04732.png,0
9346,19582.png,1
9347,31284.png,0
9348,24851.png,0
9349,05947.png,0
9350,51693.png,0
9351,37491.png,0
9352,60982.png,0
9353,43570.png,0
9354,63418.png,0
9355,96081.png,1
9356,35801.png,1
9357,31604.png,1
9358,56104.png,0
9359,98346.png,0
9360,70519.png,0
9361,74150.png,1
9362,52476.png,0
9363,63920.png,0
9364,06952.png,0
9365,64925.png,0
9366,72561.png,1
9367,96037.png,0
9368,70623.png,0
9369,02561.png,1
9370,41280.png,0
9371,25381.png,1
9372,19825.png,0
9373,91082.png,1
9374,43859.png,0
9375,63859.png,0
9376,26984.png,1
9377,03942.png,0
9378,90836.png,0
9379,94256.png,0
9380,26189.png,0
9381,20685.png,1
9382,26418.png,0
9383,95780.png,1
9384,42618.png,0
9385,71925.png,0
9386,27016.png,1
9387,91072.png,0
9388,21047.png,1
9389,15072.png,0
9390,97510.png,0
9391,13748.png,0
9392,74352.png,0
9393,97815.png,0
9394,26374.png,0
9395,13970.png,0
9396,89567.png,0
9397,13875.png,1
9398,01348.png,0
9399,52681.png,1
9400,63718.png,0
9401,70564.png,0
9402,63289.png,0
9403,41368.png,1
9404,78096.png,1
9405,24738.png,0
9406,79305.png,0
9407,62357.png,0
9408,71482.png,0
9409,02536.png,0
9410,82190.png,0
9411,41875.png,1
9412,71905.png,0
9413,06293.png,1
9414,87425.png,0
9415,25768.png,0
9416,80927.png,0
9417,43971.png,1
9418,24357.png,0
9419,42970.png,0
9420,97142.png,0
9421,05793.png,0
9422,51608.png,0
9423,21385.png,1
9424,68937.png,0
9425,56973.png,0
9426,79865.png,0
9427,81374.png,1
9428,92413.png,0
9429,73250.png,0
9430,28096.png,0
9431,53642.png,0
9432,47528.png,0
9433,62019.png,0
9434,75291.png,1
9435,41782.png,0
9436,10752.png,0
9437,73162.png,1
9438,01698.png,0
